17634	-118.2653622	34.1076599	Craftsman
17888	-118.3539104462	34.1961143486	Airport
18015	-118.2391276	34.0491784	Asian Food
18108	-118.44708875	34.0630183333	Other - Nightlife 
18109	-118.4470092833	34.06306855	Dessert
18110	-118.4471000667	34.0627893833	Other - Nightlife 
18207	-118.2549819946	34.1457214355	In-N-Out Burger
18269	-118.3532502984	34.090411666	Other - Food 
18397	-118.26323091	34.1006062	Lake & Pond
18399	-118.2658883929	34.1075273387	Other - Nightlife 
18610	-118.3612260125	34.0705306415	Historic Landmark
18868	-118.2639307419	34.1073416589	Pizza
18938	-118.2370090485	34.0596992887	Diner
19170	-118.3520028667	34.09800415	American
19608	-118.2716440798	34.1086188347	Trader Joe's
19758	-118.26226565	34.0781651	Library
19760	-118.2192547833	34.0829554333	Pet Store
19809	-118.4671425819	34.1547157596	Mall
19821	-118.3109233833	34.18236245	Bookstore
19842	-118.3454482333	34.1651718333	Other - Shopping
19882	-118.4215392496	34.1505209669	Coffee Shop
19940	-118.3103299141	34.0524905285	Asian
20025	-118.3602941036	34.0720176495	Farmers Market
20085	-118.2649800167	34.092138	Dog Park
20127	-118.2357430458	34.055806101	Train Station
20132	-118.2380802	34.0572516667	Historic Landmark
20133	-118.2400276	34.0587017333	Bridge
20374	-118.3833635333	34.0553128	Apparel
20463	-118.2612258333	34.0758294167	Sculpture
20464	-118.26049415	34.0758426667	Historic Church
20466	-118.25918375	34.0770579333	Coffee Shop
20568	-118.4069108963	33.9408677604	Terminal
20872	-118.2629137667	34.0784486	Coffee Shop
21025	-118.1512239575	34.1456349131	American
21075	-118.260028	34.0774510333	Dancefloor
21220	-118.3801161	33.93594241	Gate
21260	-118.3290576333	34.1010274833	Ultra-lounge
21264	-118.3267486413	34.1026234551	Live Music
21606	-118.1537912	34.1375896833	Mexican
21706	-118.3539755833	34.0982034833	Italian
21789	-118.3941704035	34.0761811348	Corporate Office
22182	-118.25485965	34.0511230333	Corporate Office
22183	-118.2539047167	34.0558071167	Corporate Office
22184	-118.2498192787	34.0555483265	Performing Arts
22223	-118.3764969333	34.0778524	Saloon
22286	-118.5017395333	34.01425395	Beach
22360	-118.3929741383	34.0902430487	Corporate Office
22373	-118.2566661	34.143797	Mall
22603	-118.4668721167	33.9911651	Coffee Shop
22874	-118.2615352833	34.0781664167	French
23022	-118.3266592026	34.1016330418	Historic Landmark
23397	-118.2595851333	34.1189326333	Mexican
23426	-118.2801161833	34.0920868833	Coffee Shop
24367	-118.2621877667	34.1170720333	Coffee Shop
24946	-118.2552814	34.1504792833	Bakery
25032	-118.3498366833	34.19641525	Gate
25535	-118.2471666333	34.1322583833	City Park
25667	-118.4345505	33.9280471667	Other - Travel & Lodging
25839	-118.2767440167	34.0563732	Diner
25848	-118.1322112667	33.92474635	Gas & Automotive
25951	-118.4373807907	34.0601614817	Luxury Hotel
26000	-118.4463445333	34.0615957	Sushi
26018	-118.2545511	34.0432150667	Bed & Breakfast
26029	-118.4329585	34.0516794833	Historic Church
26042	-118.42040725	34.0591324333	Mexican
26043	-118.4195025833	34.0591675667	Frozen Yogurt
26050	-118.4187197167	34.057836	AMC Theatre
26209	-118.4463631	34.06039985	Diner
26225	-118.3057012333	34.1803842	Apartment
26248	-118.4414784333	34.0488282	Gas & Automotive
26329	-118.4970328833	34.0148668	Coffee Bean and Tea Leaf
26335	-118.4982732333	34.0172669333	Plaza / Square
26363	-118.4968106	34.01255245	Other - Parks 
26395	-118.3974259333	34.0214538333	Mexican
26454	-118.1814701269	34.1149909614	Apartment
26457	-118.4852566667	34.04360445	American
26736	-118.2571741167	34.0671263667	Library
26775	-118.4037458897	34.0233292408	Apartment
26777	-118.2624681833	34.1170449833	Asian Food
26814	-118.4681808477	34.0736632678	Ultra-lounge
26817	-118.3934528215	34.0037527246	Diner
27148	-118.4840958667	34.0027239667	Corporate Office
27181	-118.4837247167	34.0024395833	Sports & Outdoors
27183	-118.4696531296	34.0012649132	Whole Foods
27362	-118.4685173	34.0727452167	Modern Hotel
27378	-118.4186408665	34.0578457963	Grocery
27393	-118.1124817	34.1689064833	Starbucks
27399	-118.3898901333	34.0593575167	Starbucks
27412	-118.3589776898	34.0698223474	Apartment
27415	-118.3327567067	34.0977260805	Pub
27468	-118.3963487167	34.0276834333	Apartment
27470	-118.4267807007	33.9687137926	Other - Travel & Lodging
27552	-118.2795903723	34.0309856038	Other - College & Education
27600	-118.2892692089	34.0197456228	Lab
27604	-118.4732580185	34.0302470629	Corporate Office
27613	-118.2590418869	34.1001254029	Coffee Shop
27628	-118.2836465667	34.1596346167	Corporate Office
27661	-118.4848532333	34.0034551	Peet's Coffee
27677	-118.4016859531	34.017211211	Other - Entertainment
27718	-118.2884004167	34.0212314167	Campus Commons
27754	-118.4394672792	33.9853566484	Sandwich Shop
27764	-118.41831845	33.99934495	South American / Latin
27902	-118.3918325833	33.9776102333	Mall
27922	-118.4096313321	33.9813915995	Gas & Automotive
27936	-118.3979057833	34.0030592667	City Park
27945	-118.3810772333	34.0230070333	Student Center
27968	-118.3853395976	33.9795854319	Big Blue Wet Thing
27995	-118.4451217651	34.0583648682	Rec Center
28137	-118.4826519	34.00122535	Starbucks
28235	-118.467393	34.0443269833	Bakery
28284	-118.4901651717	34.0028684665	Beach
28342	-118.4524359667	34.0205300167	Other - Food 
28345	-118.4236553333	33.9727376667	American
28354	-118.4810741	33.9993247	Mexican
28381	-118.3381015062	34.0903896536	Mexican
28403	-118.364207099	34.0509065549	Corporate Office
28435	-118.3338153362	34.0923488026	Corporate Office
28484	-118.4495010333	34.0155811	Warehouse & Industrial
28493	-118.329170175	34.097559289	Record Store
28496	-118.3290946484	34.0983903371	Burgers
28504	-118.3703899384	33.9618132045	Doughnuts
28545	-118.3855566833	34.0831914	South American / Latin
28553	-118.3642343833	34.05692465	African
28577	-118.4131550789	34.1442475064	Grocery
28595	-118.3283650875	34.1013221029	Other - Nightlife 
28710	-118.2495025188	34.0409714605	Flower Shop
28912	-118.3009260667	34.1739081667	Drugstore & Pharmacy
28979	-118.3444932103	34.090183074	Target
28987	-118.3443000913	34.0903718833	Starbucks
28993	-118.3444878459	34.0916802092	McDonald's
29000	-118.3443537354	34.0891168488	Best Buy
29076	-118.2940657333	34.1004063	Other - Art & Culture
29234	-118.4385574	33.9792056333	Chipotle
29240	-118.3456299667	34.07623205	Cineplex
29252	-118.4399920667	34.0534980167	Technology
29263	-118.4315577149	34.1718115601	Burgers
29266	-118.4439852259	34.0471801559	Middle Eastern
29276	-118.5814874	34.03985065	Seafood
29290	-118.398617506	34.0213640496	Theatre
29564	-118.3955231617	33.9957848695	Starbucks
29670	-118.4258588167	33.9667127833	Stadium
29723	-118.3948755667	33.9900627	Pizza
29790	-118.3913005939	33.9061864275	Burgers
29795	-118.3617505431	34.0820150021	Theatre
29810	-118.4545992333	34.0447159833	Asian Food
29840	-118.3951561333	33.9065206	Bookstore
29874	-118.34466015	34.1321214333	Asian
30010	-118.2764697075	34.1824206227	Library
30012	-118.2774163667	34.1836106333	Victorian
30015	-118.2909687667	34.0216167333	Hall
30018	-118.2906474833	34.0225023833	Hall
30021	-118.2754249871	34.187255392	Monument
30089	-118.3608487167	34.0717403833	Starbucks
30139	-118.3585640788	34.0721042983	Victoria's Secret
30216	-118.4519425035	34.0452944901	Middle Eastern
30256	-118.2867463258	34.0980173707	Cineplex
30301	-118.2878851891	34.01403642	Stadium
30424	-118.55287995	34.0387529833	Big Blue Wet Thing
30510	-118.13602945	34.14581235	Mexican
30692	-118.3358054004	34.1015855019	Pub
30715	-118.4547814	34.0190717333	Burgers
30774	-118.3391556144	34.1028323668	Sculpture
30895	-118.4408462048	34.1579163533	Trader Joe's
30933	-118.4123986959	34.1446781598	Starbucks
31055	-118.4490913153	34.1632230343	Burger King
31064	-118.2914539	34.1049760333	Indian
31078	-118.3048892307	34.0618575129	Synagogue
31248	-118.2696247101	34.0429164185	Convention Center
31301	-118.3384341167	34.1009015667	Diner
31322	-118.308827877	34.0614769405	Live Music
31333	-118.3293637167	34.10103875	Corporate Office
31383	-118.2606743674	34.0730103746	Lake & Pond
31413	-118.3441572833	34.08386685	Hot Dogs & Sausages
31418	-118.3315761999	34.1015671588	Mexican
31473	-118.3421355486	34.1013309869	Burgers
31491	-118.3350152411	34.1520639616	Other - Entertainment
31497	-118.47495255	34.0282682	City Hall
31596	-118.2817315667	34.17849535	Home
31846	-118.46726425	34.0529071167	Peet's Coffee
31982	-118.3276347106	34.0981780455	Mexican
32036	-118.4500256667	33.98963525	American
32039	-118.4967103	34.0151577	Health & Fitness
32060	-118.3445133269	34.0911715416	Burgers
32339	-118.3292689167	34.1907910167	Italian
32411	-118.3225017786	34.0973908483	Starbucks
32679	-118.3330770167	34.098007	American
32772	-118.3841988333	34.0297880667	French
32801	-118.2661041333	34.0542041667	Hospital
32817	-118.4381804	33.9775533	Burgers
32819	-118.4365969641	33.9835813047	Technology
32821	-118.3749850167	34.0388401667	Hospital
32833	-118.4953620283	34.0213307347	Other - College & Education
32836	-118.3277502833	34.0996449	Other - Food 
33092	-118.4365145333	33.9840473333	Monument
33102	-118.1852561039	34.1680422513	Arts
33111	-118.4190929	33.9603018833	American
33112	-118.4807110922	33.9993520707	Bar
33153	-118.45106785	34.0198219667	24 Hour Fitness
33174	-118.2823937667	34.0803073333	Home
33242	-118.1471491333	34.1402558667	Steakhouse
33262	-118.4853919449	34.0104803138	Modern Hotel
33286	-118.4977642	34.0141522	Sushi
33292	-118.3468547833	34.1760066333	Diner
33453	-118.3217588067	34.1339866491	Historic Landmark
33484	-118.4965706	34.0154388167	Starbucks
33545	-118.4458220667	33.98611285	Beach
33583	-118.4673141333	34.0435814667	Monument
33691	-118.4982988756	34.0192258747	Asian
33726	-118.4380511167	33.9788065667	Sushi
33782	-118.4435096	33.9774645667	City Park
33797	-118.3288797196	34.0980778897	Asian Food
33799	-118.5959074667	34.1913576667	Corporate Office
33890	-118.46372015	34.1819389	Costco
33949	-118.2796346	34.1725096167	Apparel
33954	-118.2713788748	34.171021541	Historic Landmark
33967	-118.4656354	34.1995813833	Bank & Financial
34063	-118.2585319833	34.103172	Pizza
34069	-118.3538112044	34.1378451618	Performing Arts
34083	-118.2586822525	34.1153717057	Home
34111	-118.3810251167	34.077185	Italian
34139	-118.24947175	34.0505079833	Dancefloor
34141	-118.5003684104	34.0176907409	Burgers
34142	-118.4018044667	34.0205679167	Apartment
34143	-118.2473623753	34.0527660904	Dive Bar
34176	-118.4406289458	34.1498436106	Mexican
34355	-118.3449706435	34.1519589791	Coffee Shop
34623	-118.3894379833	34.02610665	Tea Room
34653	-118.4624765493	33.9890809596	Sandwich Shop
34681	-118.3930119133	34.0250912731	Mexican
34688	-118.334416151	34.1017440911	Mexican
34867	-118.48910475	34.0187413667	Wine Bar
34888	-118.4324210667	34.0038587167	Bookstore
34934	-118.3294193333	34.1021745333	Mexican
35071	-118.31394225	34.1586889167	French
35092	-118.2490668226	34.0470494471	Wine Bar
35139	-118.48067245	34.0332120667	Pub
35153	-118.3096179922	34.1815609459	Sushi
35173	-118.2905244827	34.1006469174	Burgers
35179	-118.4783706903	34.0353011946	Ultra-lounge
35191	-118.4203978167	34.0591657	Asian Food
35194	-118.4639775753	33.9902528385	Pub
35213	-118.2494292333	34.0451799667	Ultra-lounge
35217	-118.2351786667	34.1139044	Dive Bar
35226	-118.3429397	34.1022990667	Live Music
35228	-118.3425164223	34.104173814	Motel
35237	-118.2916604667	34.1046067167	Diner
35337	-118.1440544128	34.1456415726	Pub
35432	-118.2294963833	34.03837665	Bridge
35602	-118.2885435605	34.0617762756	Law School
35696	-118.25201145	34.0869401333	Duplex
35701	-118.1676149368	34.1612677465	Stadium
35807	-118.350469172	34.1519811757	Bank & Financial
35816	-118.4101229	34.0666677333	Starbucks
35834	-118.260234326	34.0500681624	Luxury Hotel
35844	-118.3514133096	34.1524051308	Mexican
35863	-118.28759835	34.1063665667	Breakfast
35883	-118.2541888767	34.1445158803	Sushi
35932	-118.4348346167	34.0026674833	Mexican
35944	-118.1648231167	34.1513347833	Pool / Waterpark
35966	-118.2915055546	34.1008174714	Music
35986	-118.2326612	34.0680914667	Regional / State Park
35990	-118.2948319667	34.0841657	Ice Cream
36000	-118.2946631667	34.0838897833	Sports & Outdoors
36009	-118.4959474	34.01308955	Pizza
36013	-118.45278135	34.0203550333	Coffee Bean and Tea Leaf
36021	-118.45278135	34.0203550333	Bank & Financial
36039	-118.2524987381	34.0460321322	American
36071	-118.49562825	34.0132759	Dessert
36098	-118.3948707667	34.0257628667	Other - Art & Culture
36117	-118.3934998512	33.9989790022	Target
36133	-118.4668469	34.1548214667	Cineplex
36149	-118.3588311775	34.0720181889	Apparel
36174	-118.3763873577	34.0635745216	Starbucks
36210	-118.3968266833	34.07585695	Salon & Barbershop
36257	-118.44285965	34.0401531333	Sushi
36264	-118.3593772607	34.0731894643	BBQ
36272	-118.4117567691	33.9538904846	Starbucks
36274	-118.2648391136	34.0440520827	Sports Bar
36299	-118.2677252968	34.0700330222	Stadium
36357	-118.3414328098	34.1043514875	Other - Entertainment
36368	-118.3488544833	34.0833575	Saloon
36370	-118.4309622645	34.1872620482	Burgers
36566	-118.2643353939	34.0442943746	Holiday Inn
36735	-118.2767315	34.0892109833	Diner
36767	-118.37348	34.0233	Target
36880	-118.27163525	34.1088806833	Frozen Yogurt
36970	-118.3641545	33.98832535	The Home Depot
36977	-118.2602042	34.1179035	Farmers Market
36992	-118.3684372902	34.0982304197	Antique Hotel
37018	-118.2636957428	34.1282297208	Costco
37043	-118.4690597667	34.0430260167	Bakery
37046	-118.2715139723	34.0441242243	Other - Entertainment
37082	-118.2635561667	34.15711025	Mexican
37176	-118.2627626252	34.0460587544	Brewery / Microbrewery
37254	-118.3498210833	34.03583305	Gas & Automotive
37272	-118.2658803463	34.0450277938	Pub
37274	-118.3223606833	34.0985772833	Soul Food
37276	-118.4793788195	34.0346748844	Burgers
37290	-118.4778188667	34.0360242	Starbucks
37296	-118.2754121167	34.0870740333	Mexican
37301	-118.4794807434	34.0357506856	City Park
37315	-118.4586013167	33.9798601	American
37316	-118.2582841106	34.0478982799	Modern Hotel
37319	-118.2359915333	34.0456173	Hot Dogs & Sausages
37326	-118.2403679487	34.0500349622	Asian Food
37329	-118.3321290167	34.1113446667	Historic Landmark
37331	-118.34879365	34.0623295167	Live Music
37332	-118.2570295333	34.0500890667	Ultra-lounge
37336	-118.2599896513	34.0777308059	Live Music
37484	-118.2600438595	34.0470502198	Breakfast
37501	-118.2619485715	34.0470847037	Breakfast
37509	-118.2660855667	34.0442666167	Plaza / Square
37549	-118.3603155613	34.0706312567	Other - Shopping
37557	-118.47102455	34.0172898667	College
37822	-118.3262729645	34.0923310327	Mexican
38174	-118.2565355301	34.0470502198	Italian
38194	-118.2555084651	34.0428772253	Performing Arts
38344	-118.2637238503	34.045361164	Luxury Hotel
38348	-118.1675896	34.1648623667	Golf Course
38402	-118.2629191875	34.0464590541	Breakfast
38584	-118.26397725	34.12625665	Diner
38593	-118.2639560333	34.1280711167	Toys & Games
38630	-118.3009153605	34.1614142282	Asian
38664	-118.3006685972	34.1610591206	Wine & Spirits
38678	-118.36047785	34.0718662833	Asian
38694	-118.4806889	34.0100389833	Asian
38721	-118.4972764333	34.0197230333	Whole Foods
38733	-118.3455848694	34.1546358542	Bank & Financial
38742	-118.3464029431	34.1558255492	Sandwich Shop
38765	-118.3469849825	34.1557056927	Starbucks
38808	-118.3951689557	33.9857365967	Brewery / Microbrewery
38859	-118.3084636104	34.0618048878	Drugstore & Pharmacy
38876	-118.307637959	34.0611906281	American
38944	-118.4478830667	34.0621426333	Coffee Shop
39013	-118.328461647	34.0983903371	Other - College & Education
39079	-118.4875312667	34.0184089667	Aquatics
39106	-118.1696862167	34.1569242833	Other - Parks 
39135	-118.3731565	33.9012701167	Chipotle
39145	-118.3232527971	34.1014109427	Theatre
39148	-118.2653002333	34.0440088833	Bowling
39160	-118.2652803333	34.0445989333	Ultra-lounge
39171	-118.2639238167	34.0445450167	Other - Art & Culture
39357	-118.4975641966	34.0155082217	Corporate Office
39501	-118.1028442843	33.9240927334	Gas & Automotive
39540	-118.3649787379	34.0635102239	Subway
39631	-118.327039627	34.098828887	French
39639	-118.4197425833	34.0584325667	Sandwich Shop
39649	-118.4435347	33.99219975	Asian
39651	-118.4576922611	33.9813418661	Beach
39664	-118.4220986206	33.9632294765	Farmers Market
39682	-118.3459208333	34.1684711	Bank & Financial
39778	-118.2872401	34.1054108	Library
39801	-118.3223982167	34.0835882833	Burgers
39812	-118.3898818333	34.0659084833	Salon & Barbershop
39911	-118.2590668292	34.1425933945	Target
39948	-118.264721632	34.044432169	Breakfast
39962	-118.4849552833	34.0136271833	Coffee Shop
40029	-118.3289331167	34.0995736833	Sports Bar
40050	-118.396536	33.91984485	Burgers
40100	-118.3823252139	33.9012117545	Grocery
40122	-118.4005300623	34.0685816733	Italian
40124	-118.3237665333	34.1003777667	Pub
40126	-118.34100965	34.0836235167	Other - Food 
40163	-118.2781536167	34.0909380833	Brewery / Microbrewery
40185	-118.3318872333	34.17851065	Other - Entertainment
40631	-118.4914254929	34.0069047516	Luxury Hotel
40641	-118.4690928167	33.9912753833	Tea Room
40653	-118.2519823833	34.13504235	Mediterranean
40659	-118.3489429951	34.0897188234	Trader Joe's
40670	-118.15229535	34.1458321667	Frozen Yogurt
40681	-118.3495330811	34.0897543642	Indian
40739	-118.1886694167	34.1999454	Trader Joe's
40773	-118.2559049	34.05494915	Modern Hotel
40780	-118.3794887	34.09256535	Italian
40813	-118.319669	34.0838156167	Other - Entertainment
40936	-118.4711769333	34.0354324167	Asian
40985	-118.3192387833	34.0979657667	Pizza
40989	-118.3766180333	34.0779592167	Theatre
40992	-118.2404883	34.04977585	Asian Food
41014	-118.2338096	34.0487376167	Live Music
41071	-118.24933075	34.0446971833	Coffee Shop
41073	-118.2489699969	34.0443163362	American
41118	-118.2824818167	34.0939829167	Other - Nightlife 
41131	-118.30548695	34.1020745833	Thai
41319	-118.3515638566	34.1524577768	Coffee Shop
41323	-118.2894018407	34.1714179581	Starbucks
41341	-118.341550827	34.1530288515	Corporate Office
41440	-118.3617210388	34.0688982339	Technology
41522	-118.2871895963	34.1029050359	American
41581	-118.4699873167	33.9852794833	Asian
41606	-118.2988605333	34.1748439	Trader Joe's
41608	-118.3059273833	34.0527987833	Asian
41638	-118.2861594	34.0981064333	Salon & Barbershop
41672	-118.2936192441	34.0979569249	Hospital
41714	-118.4402898628	33.9868017306	Mexican
41807	-118.3289266553	34.0979809905	Mall
41810	-118.3289266553	34.0979809905	Burgers
41905	-118.2663524151	34.0442143649	Theatre
41931	-118.34651345	34.1548533833	Grocery
41969	-118.2655799389	34.0452544857	Pan Pacific
41988	-118.1353775833	34.1448039	Asian
42003	-118.2701762167	34.1164119	Other - Parks 
42053	-118.3887362333	34.09068345	Live Music
42084	-118.3465708667	34.0981130333	South American / Latin
42116	-118.3894480667	33.9027236667	Sushi
42125	-118.2646417333	34.0774952833	Vegetarian / Vegan
42136	-118.3641863833	34.0763277167	French
42157	-118.4443330667	34.0480256	Pizza
42164	-118.2917556763	34.1045074463	Theatre
42190	-118.3531595667	34.0980712167	Asian
42201	-118.2599428413	34.0778844481	Ultra-lounge
42476	-118.41956235	34.0585416333	Bakery
42531	-118.3576550833	34.0491444167	Breakfast
42546	-118.3963971333	34.0220806167	Breakfast
42707	-118.42327445	33.9726341667	Bank & Financial
42714	-118.4225078	33.9730280833	Grocery
42725	-118.42246005	33.97347675	Frozen Yogurt
42731	-118.4228753	33.9736482333	Pet Store
42738	-118.4221696833	33.97282975	Farmers Market
42936	-118.2586900333	34.14734545	Wings
43014	-118.3939980167	33.9855842333	Mall
43064	-118.3937242848	33.9866823414	Target
43088	-118.426041956	34.0408330583	Mall
43096	-118.4278116546	34.0404160785	Nordstrom
43126	-118.2648436829	34.1073064518	Gas & Automotive
43159	-118.2885052833	34.0238935833	Aquatics
43160	-118.4250637847	34.0414552818	Department Store
43220	-118.2581596623	34.1466603212	Department Store
43263	-118.4205615065	34.0582599275	Seattle's Best
43288	-118.2704068833	34.0809962833	Motel
43349	-118.2596958728	34.1451161108	Dessert
43422	-118.1328394167	34.0927066167	Wings
43594	-118.260825216	34.0453456561	Grocery
43632	-118.2865655333	34.1034671	Dive Bar
43650	-118.4617137667	34.0232731167	Asian
43883	-118.1514889	34.1563931167	Bakery
43905	-118.1672385833	34.1594648333	Thrift Store
43973	-118.4014284136	34.0694192754	Breakfast
44140	-118.3928554667	34.02709155	Starbucks
44160	-118.3929853833	34.0271694	Breakfast
44264	-118.3988964558	34.0284954312	Apartment
44280	-118.2641150935	34.1258525066	Other - Food 
44313	-118.4709222333	34.0307874833	Corporate Office
44355	-118.4957837	34.01598775	Candy Store
44396	-118.5013246536	34.0178781688	Luxury Hotel
44473	-118.2568178	34.0774121167	Other - Food 
44597	-118.26986385	34.08057285	Other - Food 
44671	-118.3265466667	34.09916355	Sushi
44681	-118.4150567651	34.1451421088	Salon & Barbershop
44682	-118.35282395	34.0982668833	Apparel
44711	-118.3977791167	34.1436201	Other - Food 
44716	-118.4464300333	33.9924680333	Costco
44749	-118.3928722143	34.0252499266	Trader Joe's
44759	-118.39728555	34.1433029833	Starbucks
44800	-118.3733913302	34.1414792844	Indian
44826	-118.4166326833	34.1455255	Steakhouse
44839	-118.3193339833	34.0979473667	Other - Nightlife 
45158	-118.439224882	33.9797262502	Grocery
45217	-118.36882095	33.982083	High School
45244	-118.4586346149	33.9652791405	Beach
45458	-118.3933070167	34.02720755	Sandwich Shop
45508	-118.30244145	34.06185065	Asian
45515	-118.3727204	34.1649333	American
45536	-118.2887327671	34.0195677718	Library
45607	-118.3465745167	34.16803695	Bakery
45615	-118.4921992833	34.0247094167	Mexican
45636	-118.3741130302	34.1647629511	Corporate Office
45650	-118.3263802528	34.0941746353	Mexican
45875	-118.4405413836	33.9872084514	Sports & Outdoors
45909	-118.3082523667	34.18049305	Health & Fitness
45962	-118.27855385	34.0248036667	Italian
46018	-118.275128603	34.0854538187	French
46050	-118.2834025167	34.0955319667	Pizza
46052	-118.2680099333	34.0700014	Mexican
46065	-118.3453541451	34.1604604606	Grocery
46069	-118.3937374833	34.0278493667	Grocery
46071	-118.287790733	34.0983414108	Dive Bar
46122	-118.3362533667	34.0659959833	Other - Architecture
46273	-118.416152498	34.0586452084	Starbucks
46470	-118.3604191608	34.0719082377	Coffee Bean and Tea Leaf
46521	-118.562125621	34.1725682952	Other - Services
46537	-118.3834839538	34.0770264059	Coffee Bean and Tea Leaf
46543	-118.1322259333	34.0627647333	Asian Food
46557	-118.4197425833	34.0584325667	Subway
46563	-118.3270233833	34.0911601333	Asian
46570	-118.36964455	34.0762846333	Italian
46583	-118.36812695	34.1650901167	BBQ
46606	-118.42087775	33.9621092167	Sandwich Shop
46662	-118.3953022957	33.901294534	Technology
46666	-118.4199457302	34.0581648687	Apparel
46678	-118.3967614174	33.953710639	In-N-Out Burger
46703	-118.3236217167	34.1671170667	Bakery
46712	-118.4721801035	33.9876979758	Subway
46717	-118.4657855585	34.0453631483	Mexican
46736	-118.36019545	34.0720977333	Sandwich Shop
46746	-118.2554111566	34.1557846449	Tower
47028	-118.4074982667	34.0223833167	Apartment
47442	-118.4385239167	33.9359638333	Beach
47519	-118.4535582667	34.0198982333	Breakfast
47689	-118.12648765	34.0943531167	Asian Food
